t,gt_x,gt_y,gt_yaw,imu_gz,odo_v,odo_w,naive_x,naive_y,naive_yaw,ekf_x,ekf_y,ekf_yaw,ekf_bg,ekf_v
3.699999999999995,3.750253164186345,0.12764976963638572,0.043857159404478985,-0.004509766993087526,1.0126519793703477,0.004725758898188592,3.986856646621749,0.10382877461718443,0.018890648712588387,3.732581461439521,0.15012369103909204,0.05153814499445201,-0.01286951355192949,1.0172939559414795
3.7499999999999947,3.8003288281789827,0.12985049687998912,0.043919777744288346,-0.009336946131399874,1.2151134777944455,-0.0012551587390255197,4.047602009457757,0.10494806176356569,0.018423801406018292,3.7858145918884825,0.15264627113430815,0.05148659804406397,-0.012635799737003042,1.188289197004585
3.7999999999999945,3.850396935290423,0.1320537191339029,0.043976134250116594,-0.00812755903283377,1.6196349629252396,0.0013417880997308733,4.128570613506438,0.10640706527021432,0.018017423454376402,3.8458151206485396,0.1555968219557823,0.05156111662258754,-0.012481243661174025,1.2632376968576882
3.8499999999999943,3.900457943793951,0.13425917307671387,0.044026855105362195,-0.008660590107673722,1.249231078587408,0.01029304899892687,4.191022510787659,0.10750535723848946,0.017584393948992805,3.908510024294208,0.15916416813181486,0.052060555041426294,-0.012797136760073644,1.250432631596629
3.899999999999994,3.9505122839957347,0.1364666226037213,0.044072503875083324,-0.013744563002188749,0.9652705522784192,-0.0014500192798395121,4.239279148603981,0.10832083526023409,0.01689716579888323,3.9703842992744955,0.16236035572346647,0.051989237577291646,-0.01277260903993545,1.2005614686833015
3.949999999999994,4.00056035995692,0.1386758560436409,0.04411358776783203,-0.009437819432257796,1.1148826166678534,0.002660707847147779,4.29501576001157,0.1092364067592645,0.016425274827270187,4.027977611403727,0.1653332270877048,0.05212386297808061,-0.01273971462389899,1.1222111972670448
3.999999999999994,4.050602551108579,0.14088668365865756,0.044150563271306176,-0.018359522572053286,0.8846555157075042,0.014086954208115145,4.33924321743611,0.10992231013428246,0.015507298698667515,4.083488619790148,0.16920357759672883,0.05278165190175174,-0.013701319663658573,1.0806644347639482
4.049999999999994,4.100639213766205,0.1430989353989864,0.04418384122443264,-0.014790199508536944,0.9920656240893118,0.0027858486414807032,4.388841089809004,0.11065481428540197,0.014767788723240471,4.134994929488735,0.1721168974766157,0.05291177593890149,-0.013890378621972085,0.9996438547446602
4.099999999999993,4.150670682550057,0.14531245888604802,0.04421379138224646,-0.0026552408191365152,0.37468840291616784,-0.0015452056736670375,4.407573503684044,0.1109289832367677,0.01463502668228367,4.1836772635380495,0.17408328793846756,0.05286480068301624,-0.013266822620118444,0.8903436698639013
4.149999999999993,4.200697271717243,0.14752711760100562,0.04424074652427912,-0.011818395882134557,1.0344752467611735,0.007782431047492838,4.459292165187683,0.11165537340465713,0.014044106888177144,4.23209165624673,0.1769631302414401,0.053238891974160436,-0.01357584535968823,1.0221470648456106
4.199999999999993,4.250719276411088,0.1497427892577842,0.04426500615210838,-0.010203706755410111,0.9364193223427506,0.0008324477494511813,4.50610884334156,0.11228902534256315,0.013533921550406447,4.282279014501104,0.17952040922791182,0.053286548878977526,-0.013451944571497784,0.9480688383554179
4.249999999999993,4.300736973832981,0.15195936434181864,0.04428683981715453,-0.012477902377791065,1.0552351326497227,0.004520724022715128,4.558866203166246,0.11297016209418836,0.01291002643151673,4.330385206155124,0.18226331421928738,0.05350414727248605,-0.013624965392952694,1.0405720018616684
4.299999999999993,4.350750624341575,0.15417674479768811,0.04430649011569621,-0.008887408942124194,0.9163960675414388,-0.0015570426644235845,4.604682446560707,0.11354132120777748,0.012465655984410517,4.381497886979215,0.18470302453231438,0.053441288352114036,-0.01331790148951173,0.9333887354722644
4.3499999999999925,4.400760472483886,0.15639484285050761,0.044324175384383935,-0.009919912709990432,0.8736118025569034,0.0025381577370841317,4.648359907606365,0.11406415055070449,0.011969660348910782,4.427693411864141,0.1871399144012764,0.05357024661635058,-0.01327595845663353,0.8817919061597875
4.399999999999992,4.450766747962582,0.1586135799474868,0.04434009212620271,-0.0224873738553204,0.40210524605085496,0.005339417060385262,4.668463987526492,0.11428219370975472,0.010845291656144784,4.471026665615259,0.1901498882837151,0.053802481565682715,-0.013985735422604575,0.7984575126325794
4.449999999999992,4.500769666543461,0.1608328858074478,0.0443544171938397,-0.021469364274763487,1.149257324113139,0.0018937234499512565,4.7259241102315706,0.11484370175644816,0.009771823442406458,4.5134718730455505,0.19286978233187885,0.053874758955800184,-0.014443142466053679,0.8904042495512863
